countrycode,countryname,adminone,adminlevel,date,datatype,indicator name,population,prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#date,#data+type,#indicator+name,#population,#indicator+prevalence
YEM,Yemen,Abyan,subnational,2024-04-11,SURVEY,rcsi,312676,0.5082889812957406
YEM,Yemen,Aden,subnational,2024-04-11,SURVEY,total,997308,
YEM,Yemen,Aden,subnational,2024-04-11,SURVEY,fcs,308505,0.3093377371885115
YEM,Yemen,Aden,subnational,2024-04-11,SURVEY,rcsi,423092,0.4242340380303778
YEM,Yemen,Al Bayda,subnational,2024-04-11,SURVEY,total,775404,
YEM,Yemen,Al Bayda,subnational,2024-04-11,SURVEY,fcs,469556,0.6055630355272864
YEM,Yemen,Al Bayda,subnational,2024-04-11,SURVEY,rcsi,485654,0.6263238260313333
YEM,Yemen,Al Dhale'e,subnational,2024-04-11,SURVEY,total,779656,
YEM,Yemen,Al Dhale'e,subnational,2024-04-11,SURVEY,fcs,435256,0.5582667227597813
YEM,Yemen,Al Dhale'e,subnational,2024-04-11,SURVEY,rcsi,421362,0.5404460428701889
YEM,Yemen,Al Hudaydah,subnational,2024-04-11,SURVEY,total,2985122,
YEM,Yemen,Al Hudaydah,subnational,2024-04-11,SURVEY,fcs,1019368,0.34148320215020334
YEM,Yemen,Al Hudaydah,subnational,2024-04-11,SURVEY,rcsi,1571015,0.526281672909851
YEM,Yemen,Al Jawf,subnational,2024-04-11,SURVEY,total,603816,
YEM,Yemen,Al Jawf,subnational,2024-04-11,SURVEY,fcs,336073,0.556581806378102
YEM,Yemen,Al Jawf,subnational,2024-04-11,SURVEY,rcsi,355007,0.5879390410323675
YEM,Yemen,Al Maharah,subnational,2024-04-11,SURVEY,total,169327,
YEM,Yemen,Al Maharah,subnational,2024-04-11,SURVEY,fcs,65696,0.38798301511276995
YEM,Yemen,Al Maharah,subnational,2024-04-11,SURVEY,rcsi,72956,0.4308586344764863
YEM,Yemen,Al Mahwit,subnational,2024-04-11,SURVEY,total,774511,
YEM,Yemen,Al Mahwit,subnational,2024-04-11,SURVEY,fcs,280647,0.36235379484603836
YEM,Yemen,Al Mahwit,subnational,2024-04-11,SURVEY,rcsi,375127,0.48434044190463404
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-11,SURVEY,total,3406643,
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-11,SURVEY,fcs,1275242,0.37433978259535855
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-11,SURVEY,rcsi,1938945,0.5691658914655865
YEM,Yemen,Amran,subnational,2024-04-11,SURVEY,total,1205960,
YEM,Yemen,Amran,subnational,2024-04-11,SURVEY,fcs,636087,0.527452817672228
YEM,Yemen,Amran,subnational,2024-04-11,SURVEY,rcsi,714747,0.5926788616537862
YEM,Yemen,Dhamar,subnational,2024-04-11,SURVEY,total,2176229,
YEM,Yemen,Dhamar,subnational,2024-04-11,SURVEY,fcs,1032936,0.47464490180031604
YEM,Yemen,Dhamar,subnational,2024-04-11,SURVEY,rcsi,1158763,0.5324637250951072
YEM,Yemen,Hadramaut,subnational,2024-04-11,SURVEY,total,1510895,
YEM,Yemen,Hadramaut,subnational,2024-04-11,SURVEY,fcs,716374,0.47413883823826275
YEM,Yemen,Hadramaut,subnational,2024-04-11,SURVEY,rcsi,721526,0.4775487376687328
YEM,Yemen,Hajjah,subnational,2024-04-11,SURVEY,total,2510327,
YEM,Yemen,Hajjah,subnational,2024-04-11,SURVEY,fcs,1469648,0.585440860891828
YEM,Yemen,Hajjah,subnational,2024-04-11,SURVEY,rcsi,1749866,0.6970669558189033
YEM,Yemen,Ibb,subnational,2024-04-11,SURVEY,total,3080130,
YEM,Yemen,Ibb,subnational,2024-04-11,SURVEY,fcs,1500254,0.48707489618944655
YEM,Yemen,Ibb,subnational,2024-04-11,SURVEY,rcsi,1519788,0.4934168363023639
YEM,Yemen,Lahj,subnational,2024-04-11,SURVEY,total,1058219,
YEM,Yemen,Lahj,subnational,2024-04-11,SURVEY,fcs,693664,0.65550136597434
YEM,Yemen,Lahj,subnational,2024-04-11,SURVEY,rcsi,338879,0.32023522541175314
YEM,Yemen,Marib,subnational,2024-04-11,SURVEY,total,495634,
YEM,Yemen,Marib,subnational,2024-04-11,SURVEY,fcs,286029,0.5770972128627172
YEM,Yemen,Marib,subnational,2024-04-11,SURVEY,rcsi,232344,0.46878139917761896
YEM,Yemen,Raymah,subnational,2024-04-11,SURVEY,total,646854,
YEM,Yemen,Raymah,subnational,2024-04-11,SURVEY,fcs,406929,0.6290894081199158
YEM,Yemen,Raymah,subnational,2024-04-11,SURVEY,rcsi,347948,0.5379080905428427
YEM,Yemen,Sa'ada,subnational,2024-04-11,SURVEY,total,981401,
YEM,Yemen,Sa'ada,subnational,2024-04-11,SURVEY,fcs,508298,0.5179309986437756
YEM,Yemen,Sa'ada,subnational,2024-04-11,SURVEY,rcsi,651896,0.6642503930605328
YEM,Yemen,Sana'a,subnational,2024-04-11,SURVEY,total,1469960,
YEM,Yemen,Sana'a,subnational,2024-04-11,SURVEY,fcs,660000,0.44899180930093335
YEM,Yemen,Sana'a,subnational,2024-04-11,SURVEY,rcsi,846057,0.575564641214727
YEM,Yemen,Shabwah,subnational,2024-04-11,SURVEY,total,665881,
YEM,Yemen,Shabwah,subnational,2024-04-11,SURVEY,fcs,339322,0.5095835442068478
YEM,Yemen,Shabwah,subnational,2024-04-11,SURVEY,rcsi,347472,0.521822968368222
YEM,Yemen,Socotra,subnational,2024-04-11,SURVEY,total,68247,
YEM,Yemen,Socotra,subnational,2024-04-11,SURVEY,fcs,32358,0.4741307310211438
YEM,Yemen,Socotra,subnational,2024-04-11,SURVEY,rcsi,32591,0.47754480050405146
YEM,Yemen,Taizz,subnational,2024-04-11,SURVEY,total,3065034,
YEM,Yemen,Taizz,subnational,2024-04-11,SURVEY,fcs,1596968,0.5210278254662102
YEM,Yemen,Taizz,subnational,2024-04-11,SURVEY,rcsi,1444553,0.4713008077561293
YEM,Yemen,Abyan,subnational,2024-04-10,SURVEY,total,615154,
YEM,Yemen,Abyan,subnational,2024-04-10,SURVEY,fcs,377801,0.6141567802533999
YEM,Yemen,Abyan,subnational,2024-04-10,SURVEY,rcsi,312092,0.5073396255246654
YEM,Yemen,Aden,subnational,2024-04-10,SURVEY,total,997308,
YEM,Yemen,Aden,subnational,2024-04-10,SURVEY,fcs,307339,0.3081685898438597
YEM,Yemen,Aden,subnational,2024-04-10,SURVEY,rcsi,425405,0.4265532814336193
YEM,Yemen,Al Bayda,subnational,2024-04-10,SURVEY,total,775404,
YEM,Yemen,Al Bayda,subnational,2024-04-10,SURVEY,fcs,463963,0.5983500214081949
YEM,Yemen,Al Bayda,subnational,2024-04-10,SURVEY,rcsi,478647,0.6172872463902688
YEM,Yemen,Al Dhale'e,subnational,2024-04-10,SURVEY,total,779656,
YEM,Yemen,Al Dhale'e,subnational,2024-04-10,SURVEY,fcs,439206,0.5633330597083842
YEM,Yemen,Al Dhale'e,subnational,2024-04-10,SURVEY,rcsi,425416,0.5456457719814892
YEM,Yemen,Al Hudaydah,subnational,2024-04-10,SURVEY,total,2985122,
YEM,Yemen,Al Hudaydah,subnational,2024-04-10,SURVEY,fcs,982415,0.3291038021226603
YEM,Yemen,Al Hudaydah,subnational,2024-04-10,SURVEY,rcsi,1601589,0.5365238003672882
YEM,Yemen,Al Jawf,subnational,2024-04-10,SURVEY,total,603816,
YEM,Yemen,Al Jawf,subnational,2024-04-10,SURVEY,fcs,335207,0.5551475946314771
YEM,Yemen,Al Jawf,subnational,2024-04-10,SURVEY,rcsi,360474,0.5969931237330578
YEM,Yemen,Al Maharah,subnational,2024-04-10,SURVEY,total,169327,
YEM,Yemen,Al Maharah,subnational,2024-04-10,SURVEY,fcs,66600,0.39332179746880297
YEM,Yemen,Al Maharah,subnational,2024-04-10,SURVEY,rcsi,74052,0.4373313175099069
YEM,Yemen,Al Mahwit,subnational,2024-04-10,SURVEY,total,774511,
YEM,Yemen,Al Mahwit,subnational,2024-04-10,SURVEY,fcs,288602,0.3726247916427268
YEM,Yemen,Al Mahwit,subnational,2024-04-10,SURVEY,rcsi,374187,0.48312677289283174
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-10,SURVEY,total,3406643,
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-10,SURVEY,fcs,1281364,0.37613685965920113
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-10,SURVEY,rcsi,1961235,0.5757089897591265
YEM,Yemen,Amran,subnational,2024-04-10,SURVEY,total,1205960,
YEM,Yemen,Amran,subnational,2024-04-10,SURVEY,fcs,666401,0.5525896381306179
YEM,Yemen,Amran,subnational,2024-04-10,SURVEY,rcsi,729055,0.6045432684334472
YEM,Yemen,Dhamar,subnational,2024-04-10,SURVEY,total,2176229,
YEM,Yemen,Dhamar,subnational,2024-04-10,SURVEY,fcs,1073827,0.49343474422958244
YEM,Yemen,Dhamar,subnational,2024-04-10,SURVEY,rcsi,1164221,0.534971733213738
YEM,Yemen,Hadramaut,subnational,2024-04-10,SURVEY,total,1510895,
YEM,Yemen,Hadramaut,subnational,2024-04-10,SURVEY,fcs,692541,0.4583647440755314
YEM,Yemen,Hadramaut,subnational,2024-04-10,SURVEY,rcsi,732099,0.48454657669791745
YEM,Yemen,Hajjah,subnational,2024-04-10,SURVEY,total,2510327,
YEM,Yemen,Hajjah,subnational,2024-04-10,SURVEY,fcs,1495178,0.595610850697937
YEM,Yemen,Hajjah,subnational,2024-04-10,SURVEY,rcsi,1710858,0.6815279443674072
YEM,Yemen,Ibb,subnational,2024-04-10,SURVEY,total,3080130,
YEM,Yemen,Ibb,subnational,2024-04-10,SURVEY,fcs,1473096,0.4782577358747845
YEM,Yemen,Ibb,subnational,2024-04-10,SURVEY,rcsi,1523768,0.49470898955563564
YEM,Yemen,Lahj,subnational,2024-04-10,SURVEY,total,1058219,
YEM,Yemen,Lahj,subnational,2024-04-10,SURVEY,fcs,713523,0.6742678027894037
YEM,Yemen,Lahj,subnational,2024-04-10,SURVEY,rcsi,335729,0.3172585258816937
YEM,Yemen,Marib,subnational,2024-04-10,SURVEY,total,495634,
YEM,Yemen,Marib,subnational,2024-04-10,SURVEY,fcs,293095,0.5913537005128785
YEM,Yemen,Marib,subnational,2024-04-10,SURVEY,rcsi,241158,0.4865646828102995
YEM,Yemen,Raymah,subnational,2024-04-10,SURVEY,total,646854,
YEM,Yemen,Raymah,subnational,2024-04-10,SURVEY,fcs,408953,0.6322183985876256
YEM,Yemen,Raymah,subnational,2024-04-10,SURVEY,rcsi,344355,0.5323535140850949
YEM,Yemen,Sa'ada,subnational,2024-04-10,SURVEY,total,981401,
YEM,Yemen,Sa'ada,subnational,2024-04-10,SURVEY,fcs,507408,0.5170241318278664
YEM,Yemen,Sa'ada,subnational,2024-04-10,SURVEY,rcsi,660491,0.6730082810186662
YEM,Yemen,Sana'a,subnational,2024-04-10,SURVEY,total,1469960,
YEM,Yemen,Sana'a,subnational,2024-04-10,SURVEY,fcs,672292,0.4573539416038532
YEM,Yemen,Sana'a,subnational,2024-04-10,SURVEY,rcsi,848230,0.5770429127323192
YEM,Yemen,Shabwah,subnational,2024-04-10,SURVEY,total,665881,
YEM,Yemen,Shabwah,subnational,2024-04-10,SURVEY,fcs,340173,0.5108615503370723
YEM,Yemen,Shabwah,subnational,2024-04-10,SURVEY,rcsi,348530,0.5234118408544469
YEM,Yemen,Socotra,subnational,2024-04-10,SURVEY,total,68247,
YEM,Yemen,Socotra,subnational,2024-04-10,SURVEY,fcs,31282,0.4583644702331238
YEM,Yemen,Socotra,subnational,2024-04-10,SURVEY,rcsi,33068,0.484534118715841
YEM,Yemen,Taizz,subnational,2024-04-10,SURVEY,total,3065034,
YEM,Yemen,Taizz,subnational,2024-04-10,SURVEY,fcs,1574737,0.5137747248480767
YEM,Yemen,Taizz,subnational,2024-04-10,SURVEY,rcsi,1450959,0.4733908335111454
YEM,Yemen,Abyan,subnational,2024-04-09,SURVEY,total,615154,
YEM,Yemen,Abyan,subnational,2024-04-09,SURVEY,fcs,376934,0.6127473770795606
YEM,Yemen,Abyan,subnational,2024-04-09,SURVEY,rcsi,314055,0.5105306963784678
YEM,Yemen,Aden,subnational,2024-04-09,SURVEY,total,997308,
YEM,Yemen,Aden,subnational,2024-04-09,SURVEY,fcs,302853,0.30367048093467613
YEM,Yemen,Aden,subnational,2024-04-09,SURVEY,rcsi,437198,0.43837811388257186
YEM,Yemen,Al Bayda,subnational,2024-04-09,SURVEY,total,775404,
YEM,Yemen,Al Bayda,subnational,2024-04-09,SURVEY,fcs,466803,0.6020126282557222
YEM,Yemen,Al Bayda,subnational,2024-04-09,SURVEY,rcsi,481464,0.6209201912809322
YEM,Yemen,Al Dhale'e,subnational,2024-04-09,SURVEY,total,779656,
YEM,Yemen,Al Dhale'e,subnational,2024-04-09,SURVEY,fcs,447234,0.5736299085750639
YEM,Yemen,Al Dhale'e,subnational,2024-04-09,SURVEY,rcsi,433169,0.5555899011871902
YEM,Yemen,Al Hudaydah,subnational,2024-04-09,SURVEY,total,2985122,
YEM,Yemen,Al Hudaydah,subnational,2024-04-09,SURVEY,fcs,994839,0.33326577607213376
YEM,Yemen,Al Hudaydah,subnational,2024-04-09,SURVEY,rcsi,1643041,0.5504099999933001
YEM,Yemen,Al Jawf,subnational,2024-04-09,SURVEY,total,603816,
YEM,Yemen,Al Jawf,subnational,2024-04-09,SURVEY,fcs,326477,0.5406895478092664
YEM,Yemen,Al Jawf,subnational,2024-04-09,SURVEY,rcsi,351561,0.5822320044516873
YEM,Yemen,Al Maharah,subnational,2024-04-09,SURVEY,total,169327,
YEM,Yemen,Al Maharah,subnational,2024-04-09,SURVEY,fcs,62771,0.37070874698069417
YEM,Yemen,Al Maharah,subnational,2024-04-09,SURVEY,rcsi,68479,0.40441866920219455
YEM,Yemen,Al Mahwit,subnational,2024-04-09,SURVEY,total,774511,
YEM,Yemen,Al Mahwit,subnational,2024-04-09,SURVEY,fcs,289581,0.37388881500714644
YEM,Yemen,Al Mahwit,subnational,2024-04-09,SURVEY,rcsi,373927,0.4827910772087162
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-09,SURVEY,total,3406643,
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-09,SURVEY,fcs,1304192,0.38283788468589164
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-09,SURVEY,rcsi,1946170,0.571286747686799
YEM,Yemen,Amran,subnational,2024-04-09,SURVEY,total,1205960,
YEM,Yemen,Amran,subnational,2024-04-09,SURVEY,fcs,661687,0.5486807190951607
YEM,Yemen,Amran,subnational,2024-04-09,SURVEY,rcsi,743436,0.6164682079007595
YEM,Yemen,Dhamar,subnational,2024-04-09,SURVEY,total,2176229,
YEM,Yemen,Dhamar,subnational,2024-04-09,SURVEY,fcs,1112070,0.5110078029472083
YEM,Yemen,Dhamar,subnational,2024-04-09,SURVEY,rcsi,1163348,0.5345705805776874
YEM,Yemen,Hadramaut,subnational,2024-04-09,SURVEY,total,1510895,
YEM,Yemen,Hadramaut,subnational,2024-04-09,SURVEY,fcs,654991,0.4335119250510459
YEM,Yemen,Hadramaut,subnational,2024-04-09,SURVEY,rcsi,730130,0.48324337561511554
YEM,Yemen,Hajjah,subnational,2024-04-09,SURVEY,total,2510327,
YEM,Yemen,Hajjah,subnational,2024-04-09,SURVEY,fcs,1537201,0.6123509008985681
YEM,Yemen,Hajjah,subnational,2024-04-09,SURVEY,rcsi,1780901,0.7094298870226867
YEM,Yemen,Ibb,subnational,2024-04-09,SURVEY,total,3080130,
YEM,Yemen,Ibb,subnational,2024-04-09,SURVEY,fcs,1510042,0.49025268413995515
YEM,Yemen,Ibb,subnational,2024-04-09,SURVEY,rcsi,1555019,0.5048549898867905
YEM,Yemen,Lahj,subnational,2024-04-09,SURVEY,total,1058219,
YEM,Yemen,Lahj,subnational,2024-04-09,SURVEY,fcs,722876,0.683105554828181
YEM,Yemen,Lahj,subnational,2024-04-09,SURVEY,rcsi,319750,0.3021586269004809
YEM,Yemen,Marib,subnational,2024-04-09,SURVEY,total,495634,
YEM,Yemen,Marib,subnational,2024-04-09,SURVEY,fcs,296201,0.5976204215207189
YEM,Yemen,Marib,subnational,2024-04-09,SURVEY,rcsi,241086,0.4864194143258937
YEM,Yemen,Raymah,subnational,2024-04-09,SURVEY,total,646854,
YEM,Yemen,Raymah,subnational,2024-04-09,SURVEY,fcs,406122,0.6278418313869899
YEM,Yemen,Raymah,subnational,2024-04-09,SURVEY,rcsi,353230,0.546073766259465
YEM,Yemen,Sa'ada,subnational,2024-04-09,SURVEY,total,981401,
YEM,Yemen,Sa'ada,subnational,2024-04-09,SURVEY,fcs,501637,0.5111437628451571
YEM,Yemen,Sa'ada,subnational,2024-04-09,SURVEY,rcsi,688117,0.7011578345650759
YEM,Yemen,Sana'a,subnational,2024-04-09,SURVEY,total,1469960,
YEM,Yemen,Sana'a,subnational,2024-04-09,SURVEY,fcs,665709,0.4528755884513864
YEM,Yemen,Sana'a,subnational,2024-04-09,SURVEY,rcsi,847340,0.5764374540803832
YEM,Yemen,Shabwah,subnational,2024-04-09,SURVEY,total,665881,
YEM,Yemen,Shabwah,subnational,2024-04-09,SURVEY,fcs,341618,0.5130316077497331
YEM,Yemen,Shabwah,subnational,2024-04-09,SURVEY,rcsi,352286,0.5290524883575294
YEM,Yemen,Socotra,subnational,2024-04-09,SURVEY,total,68247,
YEM,Yemen,Socotra,subnational,2024-04-09,SURVEY,fcs,29585,0.433498908376925
YEM,Yemen,Socotra,subnational,2024-04-09,SURVEY,rcsi,32979,0.4832300320893226
YEM,Yemen,Taizz,subnational,2024-04-09,SURVEY,total,3065034,
YEM,Yemen,Taizz,subnational,2024-04-09,SURVEY,fcs,1615263,0.5269967641468252
YEM,Yemen,Taizz,subnational,2024-04-09,SURVEY,rcsi,1383473,0.4513728069574432
YEM,Yemen,Abyan,subnational,2024-04-08,SURVEY,total,615154,
YEM,Yemen,Abyan,subnational,2024-04-08,SURVEY,fcs,374922,0.6094766513751029
YEM,Yemen,Abyan,subnational,2024-04-08,SURVEY,rcsi,314778,0.5117060118279325
YEM,Yemen,Aden,subnational,2024-04-08,SURVEY,total,997308,
YEM,Yemen,Aden,subnational,2024-04-08,SURVEY,fcs,302276,0.3030919234579488
YEM,Yemen,Aden,subnational,2024-04-08,SURVEY,rcsi,440554,0.44174317262069496
YEM,Yemen,Al Bayda,subnational,2024-04-08,SURVEY,total,775404,
YEM,Yemen,Al Bayda,subnational,2024-04-08,SURVEY,fcs,465623,0.6004908409035806
YEM,Yemen,Al Bayda,subnational,2024-04-08,SURVEY,rcsi,475938,0.6137935837318352
YEM,Yemen,Al Dhale'e,subnational,2024-04-08,SURVEY,total,779656,
YEM,Yemen,Al Dhale'e,subnational,2024-04-08,SURVEY,fcs,463698,0.5947469140236207
YEM,Yemen,Al Dhale'e,subnational,2024-04-08,SURVEY,rcsi,442186,0.5671552582164442
YEM,Yemen,Al Hudaydah,subnational,2024-04-08,SURVEY,total,2985122,
YEM,Yemen,Al Hudaydah,subnational,2024-04-08,SURVEY,fcs,987830,0.33091779833454044
YEM,Yemen,Al Hudaydah,subnational,2024-04-08,SURVEY,rcsi,1662005,0.5567628391737424
YEM,Yemen,Al Jawf,subnational,2024-04-08,SURVEY,total,603816,
YEM,Yemen,Al Jawf,subnational,2024-04-08,SURVEY,fcs,328801,0.5445384024272295
YEM,Yemen,Al Jawf,subnational,2024-04-08,SURVEY,rcsi,357006,0.5912496522119322
YEM,Yemen,Al Maharah,subnational,2024-04-08,SURVEY,total,169327,
YEM,Yemen,Al Maharah,subnational,2024-04-08,SURVEY,fcs,61939,0.3657951773786815
YEM,Yemen,Al Maharah,subnational,2024-04-08,SURVEY,rcsi,68935,0.40711168331098996
YEM,Yemen,Al Mahwit,subnational,2024-04-08,SURVEY,total,774511,
YEM,Yemen,Al Mahwit,subnational,2024-04-08,SURVEY,fcs,289703,0.3740463337512314
YEM,Yemen,Al Mahwit,subnational,2024-04-08,SURVEY,rcsi,374301,0.48327396253894395
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-08,SURVEY,total,3406643,
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-08,SURVEY,fcs,1326056,0.3892559331870114
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-08,SURVEY,rcsi,1971247,0.5786479534251168
YEM,Yemen,Amran,subnational,2024-04-08,SURVEY,total,1205960,
YEM,Yemen,Amran,subnational,2024-04-08,SURVEY,fcs,678252,0.562416663902617
YEM,Yemen,Amran,subnational,2024-04-08,SURVEY,rcsi,747570,0.6198961822946034
YEM,Yemen,Dhamar,subnational,2024-04-08,SURVEY,total,2176229,
YEM,Yemen,Dhamar,subnational,2024-04-08,SURVEY,fcs,1110705,0.5103805711623179
YEM,Yemen,Dhamar,subnational,2024-04-08,SURVEY,rcsi,1175292,0.5400589735730936
YEM,Yemen,Hadramaut,subnational,2024-04-08,SURVEY,total,1510895,
YEM,Yemen,Hadramaut,subnational,2024-04-08,SURVEY,fcs,666519,0.44114183977046717
YEM,Yemen,Hadramaut,subnational,2024-04-08,SURVEY,rcsi,722928,0.47847666449356174
YEM,Yemen,Hajjah,subnational,2024-04-08,SURVEY,total,2510327,
YEM,Yemen,Hajjah,subnational,2024-04-08,SURVEY,fcs,1564257,0.6231287796370751
YEM,Yemen,Hajjah,subnational,2024-04-08,SURVEY,rcsi,1768502,0.7044906898583332
YEM,Yemen,Ibb,subnational,2024-04-08,SURVEY,total,3080130,
YEM,Yemen,Ibb,subnational,2024-04-08,SURVEY,fcs,1626145,0.52794687237227
YEM,Yemen,Ibb,subnational,2024-04-08,SURVEY,rcsi,1662201,0.5396528717943723
YEM,Yemen,Lahj,subnational,2024-04-08,SURVEY,total,1058219,
YEM,Yemen,Lahj,subnational,2024-04-08,SURVEY,fcs,735869,0.6953844147572478
YEM,Yemen,Lahj,subnational,2024-04-08,SURVEY,rcsi,319750,0.3021586269004809
YEM,Yemen,Marib,subnational,2024-04-08,SURVEY,total,495634,
YEM,Yemen,Marib,subnational,2024-04-08,SURVEY,fcs,297570,0.6003825403422687
YEM,Yemen,Marib,subnational,2024-04-08,SURVEY,rcsi,241508,0.48727084905393897
YEM,Yemen,Raymah,subnational,2024-04-08,SURVEY,total,646854,
YEM,Yemen,Raymah,subnational,2024-04-08,SURVEY,fcs,406378,0.6282375930271746
YEM,Yemen,Raymah,subnational,2024-04-08,SURVEY,rcsi,356417,0.5510006894909825
YEM,Yemen,Sa'ada,subnational,2024-04-08,SURVEY,total,981401,
YEM,Yemen,Sa'ada,subnational,2024-04-08,SURVEY,fcs,504464,0.5140243386750166
YEM,Yemen,Sa'ada,subnational,2024-04-08,SURVEY,rcsi,683146,0.6960926267652061
YEM,Yemen,Sana'a,subnational,2024-04-08,SURVEY,total,1469960,
YEM,Yemen,Sana'a,subnational,2024-04-08,SURVEY,fcs,687775,0.46788688127568095
YEM,Yemen,Sana'a,subnational,2024-04-08,SURVEY,rcsi,830997,0.5653194644752239
YEM,Yemen,Shabwah,subnational,2024-04-08,SURVEY,total,665881,
YEM,Yemen,Shabwah,subnational,2024-04-08,SURVEY,fcs,335185,0.5033707223963441
YEM,Yemen,Shabwah,subnational,2024-04-08,SURVEY,rcsi,350198,0.5259167929404803
YEM,Yemen,Socotra,subnational,2024-04-08,SURVEY,total,68247,
YEM,Yemen,Socotra,subnational,2024-04-08,SURVEY,fcs,30106,0.44113294357261124
YEM,Yemen,Socotra,subnational,2024-04-08,SURVEY,rcsi,32654,0.4784679180037218
YEM,Yemen,Taizz,subnational,2024-04-08,SURVEY,total,3065034,
YEM,Yemen,Taizz,subnational,2024-04-08,SURVEY,fcs,1618193,0.5279527078655571
YEM,Yemen,Taizz,subnational,2024-04-08,SURVEY,rcsi,1381594,0.45075976318696626
YEM,Yemen,Abyan,subnational,2024-04-07,SURVEY,total,615154,
YEM,Yemen,Abyan,subnational,2024-04-07,SURVEY,fcs,378100,0.6146428374033169
YEM,Yemen,Abyan,subnational,2024-04-07,SURVEY,rcsi,313983,0.5104136525162805
YEM,Yemen,Aden,subnational,2024-04-07,SURVEY,total,997308,
YEM,Yemen,Aden,subnational,2024-04-07,SURVEY,fcs,301369,0.3021824752233011
YEM,Yemen,Aden,subnational,2024-04-07,SURVEY,rcsi,441101,0.44229164911942953
YEM,Yemen,Al Bayda,subnational,2024-04-07,SURVEY,total,775404,
YEM,Yemen,Al Bayda,subnational,2024-04-07,SURVEY,fcs,481575,0.6210633424640575
YEM,Yemen,Al Bayda,subnational,2024-04-07,SURVEY,rcsi,472743,0.6096731510283672
YEM,Yemen,Al Dhale'e,subnational,2024-04-07,SURVEY,total,779656,
YEM,Yemen,Al Dhale'e,subnational,2024-04-07,SURVEY,fcs,463812,0.5948931323558082
YEM,Yemen,Al Dhale'e,subnational,2024-04-07,SURVEY,rcsi,451424,0.57900407359143
YEM,Yemen,Al Hudaydah,subnational,2024-04-07,SURVEY,total,2985122,
YEM,Yemen,Al Hudaydah,subnational,2024-04-07,SURVEY,fcs,991947,0.33229697144706316
YEM,Yemen,Al Hudaydah,subnational,2024-04-07,SURVEY,rcsi,1697313,0.5685908314635046
YEM,Yemen,Al Jawf,subnational,2024-04-07,SURVEY,total,603816,
YEM,Yemen,Al Jawf,subnational,2024-04-07,SURVEY,fcs,331746,0.5494157160459477
YEM,Yemen,Al Jawf,subnational,2024-04-07,SURVEY,rcsi,358319,0.5934241557030618
YEM,Yemen,Al Maharah,subnational,2024-04-07,SURVEY,total,169327,
YEM,Yemen,Al Maharah,subnational,2024-04-07,SURVEY,fcs,62437,0.36873623226065544
YEM,Yemen,Al Maharah,subnational,2024-04-07,SURVEY,rcsi,69401,0.40986375474673264
YEM,Yemen,Al Mahwit,subnational,2024-04-07,SURVEY,total,774511,
YEM,Yemen,Al Mahwit,subnational,2024-04-07,SURVEY,fcs,303612,0.39200476171416543
YEM,Yemen,Al Mahwit,subnational,2024-04-07,SURVEY,rcsi,382116,0.49336420012110865
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-07,SURVEY,total,3406643,
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-07,SURVEY,fcs,1437538,0.42198081806634863
YEM,Yemen,Amanat Al Asimah,subnational,2024-04-07,SURVEY,rcsi,1990722,0.5843647250386964
YEM,Yemen,Amran,subnational,2024-04-07,SURVEY,total,1205960,
YEM,Yemen,Amran,subnational,2024-04-07,SURVEY,fcs,685546,0.5684649573783541
YEM,Yemen,Amran,subnational,2024-04-07,SURVEY,rcsi,755244,0.6262595774320873
YEM,Yemen,Dhamar,subnational,2024-04-07,SURVEY,total,2176229,
YEM,Yemen,Dhamar,subnational,2024-04-07,SURVEY,fcs,1126096,0.5174528967309966
YEM,Yemen,Dhamar,subnational,2024-04-07,SURVEY,rcsi,1205465,0.5539237828371922
YEM,Yemen,Hadramaut,subnational,2024-04-07,SURVEY,total,1510895,
YEM,Yemen,Hadramaut,subnational,2024-04-07,SURVEY,fcs,642633,0.4253326670615761
YEM,Yemen,Hadramaut,subnational,2024-04-07,SURVEY,rcsi,743345,0.4919898470773945
YEM,Yemen,Hajjah,subnational,2024-04-07,SURVEY,total,2510327,
YEM,Yemen,Hajjah,subnational,2024-04-07,SURVEY,fcs,1549373,0.6171996715965689
YEM,Yemen,Hajjah,subnational,2024-04-07,SURVEY,rcsi,1784184,0.7107376847717449
YEM,Yemen,Ibb,subnational,2024-04-07,SURVEY,total,3080130,
YEM,Yemen,Ibb,subnational,2024-04-07,SURVEY,fcs,1668885,0.5418229100719775
YEM,Yemen,Ibb,subnational,2024-04-07,SURVEY,rcsi,1668487,0.5416936947466503
