countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
YEM,Yemen,Taizz,subnational,3065034,2024-03-15,SURVEY,1810647,0.5907428759354708,1449549,0.4729308059877965,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-14,SURVEY,389937,0.6338851734687574,308671,0.501778416461569,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-14,SURVEY,386350,0.3873928615833825,396774,0.3978449987365989,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-14,SURVEY,583807,0.7529068717726501,484315,0.6245969842817422,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-14,SURVEY,507279,0.6506446432785742,442076,0.5670141703520527,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-14,SURVEY,1250336,0.41885591275666456,1629775,0.5459659605202065,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-14,SURVEY,455962,0.7551340143354931,395955,0.6557544020032592,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-14,SURVEY,73266,0.43268941161185165,86345,0.509930489526183,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-14,SURVEY,349207,0.4508741644728093,458357,0.5918017949390002,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-14,SURVEY,1300387,0.38172094933340533,2194266,0.6441138681100427,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-14,SURVEY,822758,0.6822431921456765,806321,0.6686133868453349,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-14,SURVEY,1191809,0.5476487079254987,1191119,0.547331645704565,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-14,SURVEY,760478,0.5033294835180473,887513,0.5874087875067427,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-14,SURVEY,1627874,0.6484702479508159,1754645,0.6989713908374307,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-14,SURVEY,2044251,0.6636898442598202,1812693,0.5885118485258739,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-14,SURVEY,826793,0.7813061379544309,473865,0.44779483263861264,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-14,SURVEY,371558,0.7496620490119726,317208,0.6400045194639593,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-14,SURVEY,447171,0.691301282824254,379922,0.5873381010243425,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-14,SURVEY,540453,0.5506953834365361,619300,0.631036650665732,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-14,SURVEY,764457,0.5200529266102479,835046,0.568073961196223,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-14,SURVEY,447469,0.671995446633858,380687,0.5717042534627058,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-14,SURVEY,34350,0.5033188272011957,40088,0.587395782964819,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-14,SURVEY,1810724,0.5907679980058949,1515591,0.4944777121558847,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-13,SURVEY,372418,0.6054061259456982,300170,0.4879591126774759,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-13,SURVEY,382013,0.3830441548648963,387567,0.38861314659062196,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-13,SURVEY,585114,0.7545924447126917,483632,0.6237161531279178,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-13,SURVEY,509475,0.6534612700986075,430653,0.5523628369434725,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-13,SURVEY,1271494,0.4259437302730006,1620154,0.5427429766689602,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-13,SURVEY,456749,0.7564366350866103,397061,0.6575860858274706,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-13,SURVEY,72833,0.4301322293550349,85972,0.50772765123105,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-13,SURVEY,349625,0.4514138598418873,472979,0.6106808037587588,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-13,SURVEY,1235974,0.3628128923400545,2128255,0.6247367276230589,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-13,SURVEY,818596,0.6787919997346512,808598,0.6705015091711168,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-13,SURVEY,1191883,0.5476827116999176,1212005,0.5569289812790842,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-13,SURVEY,766780,0.5075005212142472,900992,0.5963299898404588,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-13,SURVEY,1647733,0.6563818179862624,1774507,0.7068828084946703,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-13,SURVEY,1982596,0.6436728319908576,1810894,0.5879277822689302,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-13,SURVEY,818495,0.7734646609066743,457506,0.4323358397458371,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-13,SURVEY,372685,0.7519359043164915,317927,0.6414551866901786,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-13,SURVEY,446857,0.690815856437465,377749,0.5839787649144939,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-13,SURVEY,539987,0.5502205520475321,627447,0.6393380483614751,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-13,SURVEY,754855,0.5135207760755395,832423,0.5662895588995619,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-13,SURVEY,445182,0.6685608990194944,370849,0.5569298418185832,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-13,SURVEY,34635,0.5074948349377995,40697,0.5963192521282987,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-13,SURVEY,1818736,0.5933819983726119,1487822,0.4854177800311514,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-12,SURVEY,366644,0.5960198584419512,296192,0.48149243929162455,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-12,SURVEY,385476,0.38651650242452684,377549,0.37856810533957413,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-12,SURVEY,591240,0.7624928424408437,487934,0.6292642287117425,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-12,SURVEY,498267,0.6390856993340652,419954,0.538640118205978,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-12,SURVEY,1288704,0.43170898877834807,1620085,0.5427198620357895,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-12,SURVEY,456936,0.7567470885170317,396554,0.656746426063569,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-12,SURVEY,73163,0.43208112114429476,86361,0.5100249812492987,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-12,SURVEY,336834,0.43489892332065005,487689,0.6296734326562179,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-12,SURVEY,1199513,0.3521099804118013,2119197,0.6220778050415028,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-12,SURVEY,827247,0.6859655378287837,813694,0.6747271882981192,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-12,SURVEY,1186950,0.5454159465754753,1207454,0.5548377491523181,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-12,SURVEY,770642,0.5100566220683767,904391,0.5985796498102118,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-12,SURVEY,1642567,0.6543239187564011,1754299,0.6988328612168853,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-12,SURVEY,1924548,0.6248268741903751,1785089,0.5795498891280563,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-12,SURVEY,812522,0.7678202716072949,449818,0.4250708029245364,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-12,SURVEY,381474,0.769668747503198,314299,0.6341352691703959,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-12,SURVEY,443486,0.6856044795270648,378181,0.5846466126823054,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-12,SURVEY,532303,0.5423909288863573,621846,0.6336309011301191,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-12,SURVEY,757119,0.5150609540395658,824584,0.5609567607281831,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-12,SURVEY,447992,0.672780872257956,360653,0.5416177965732616,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-12,SURVEY,34809,0.5100443975559366,40851,0.5985757615719373,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-12,SURVEY,1849046,0.6032709588213377,1504901,0.4909899857554598,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-11,SURVEY,372962,0.6062904573488915,299797,0.4873527604469775,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-11,SURVEY,378317,0.3793381783761887,406391,0.4074879575818103,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-11,SURVEY,592326,0.7638934026649333,484918,0.6253746434116925,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-11,SURVEY,497322,0.6378736263172476,416620,0.5343638732979673,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-11,SURVEY,1309859,0.4387958013106332,1656793,0.55501684688264,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-11,SURVEY,459014,0.7601885342554685,395690,0.6553155265842574,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-11,SURVEY,73163,0.43208112114429476,86361,0.5100249812492987,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-11,SURVEY,342430,0.44212412735261347,491479,0.634566842820825,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-11,SURVEY,1201795,0.35277984807917945,2098338,0.6159547683746139,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-11,SURVEY,815757,0.6764378586354439,823961,0.6832407376695745,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-11,SURVEY,1139247,0.523495918857804,1222605,0.5617997922093677,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-11,SURVEY,765788,0.5068439567276349,897133,0.5937758745644138,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-11,SURVEY,1652437,0.6582556774475995,1768768,0.7045966521493017,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-11,SURVEY,1907641,0.6193378201569414,1772269,0.5753877271413869,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-11,SURVEY,826421,0.7809546039146906,468638,0.4428554013866695,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-11,SURVEY,376505,0.7596432044613566,320659,0.6469673186262443,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-11,SURVEY,445901,0.6893379340624005,394040,0.609163737102963,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-11,SURVEY,542282,0.5525590456908033,656081,0.6685147049982627,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-11,SURVEY,752876,0.5121744809382568,820242,0.558002938855479,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-11,SURVEY,443848,0.6665575380586021,356268,0.5350325358434915,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-11,SURVEY,34590,0.5068354652951778,40523,0.5937696895101616,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-11,SURVEY,1876239,0.6121429648088732,1527324,0.49830572841932586,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-10,SURVEY,374764,0.6092198051219695,302185,0.4912347152095248,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-10,SURVEY,378317,0.3793381783761887,406391,0.4074879575818103,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-10,SURVEY,593208,0.7650308742281443,485186,0.6257202696916704,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-10,SURVEY,492414,0.6315785423314898,410757,0.5268438901259017,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-10,SURVEY,1345803,0.450836850219187,1676957,0.5617716796834434,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-10,SURVEY,453527,0.7511005777810682,398274,0.6595949759529393,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-10,SURVEY,72615,0.4288447796275845,85715,0.5062098779285052,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-10,SURVEY,338833,0.4374799066765998,489549,0.6320749479348905,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-10,SURVEY,1224252,0.3593719682397011,2073269,0.6085959109892055,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-10,SURVEY,812086,0.6733938107399914,831047,0.6891165544462503,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-10,SURVEY,1137769,0.522816762390355,1218707,0.5600086204163257,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-10,SURVEY,782607,0.5179757693287753,907943,0.600930574262275,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-10,SURVEY,1638877,0.6528539907350716,1799492,0.7168356951106369,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-10,SURVEY,1942967,0.6308068165954034,1767119,0.5737157197910477,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-10,SURVEY,811256,0.7666231552682491,485275,0.45857709982527245,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-10,SURVEY,371892,0.7503359333701884,314290,0.6341171106098452,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-10,SURVEY,453016,0.7003373249605012,394177,0.609375531418218,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-10,SURVEY,526914,0.5368997993684539,656614,0.6690578061363296,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-10,SURVEY,756007,0.5143044708699557,822150,0.5593009333587309,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-10,SURVEY,447465,0.671989439554515,355473,0.5338386288240692,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-10,SURVEY,35350,0.5179714859261213,41011,0.6009201869679254,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-10,SURVEY,1919679,0.626315727655876,1503800,0.4906307727744619,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-09,SURVEY,378187,0.61478426540346,302185,0.4912347152095248,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-09,SURVEY,373200,0.37420736622989087,401506,0.40258977166532306,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-09,SURVEY,592562,0.7641977601353617,484158,0.6243945091848895,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-09,SURVEY,493894,0.6334768154160296,400352,0.5134982607714171,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-09,SURVEY,1352522,0.45308767949852635,1676937,0.5617649797897707,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-09,SURVEY,455502,0.754372192853452,397689,0.6586267963906184,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-09,SURVEY,72943,0.4307818599514549,85337,0.5039775109698985,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-09,SURVEY,340466,0.43958833380029466,488175,0.6303009253580646,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-09,SURVEY,1231992,0.3616439996794498,2036300,0.5977438786512118,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-09,SURVEY,822338,0.6818949218879565,828112,0.6866828087167071,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-09,SURVEY,1119093,0.5142349449437537,1190934,0.5472466362685177,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-09,SURVEY,787981,0.5215326015374993,904624,0.5987338630414423,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-09,SURVEY,1624023,0.646936833328885,1733559,0.6905709893571634,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-09,SURVEY,1919952,0.6233347293783055,1786358,0.5799618847256447,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-09,SURVEY,813662,0.7688975533419831,502185,0.4745567788898139,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-09,SURVEY,373944,0.7544760851757548,320370,0.646384227070782,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-09,SURVEY,459554,0.7104447062242794,394600,0.6100294656908669,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-09,SURVEY,523835,0.5337624477659998,636148,0.6482039451763346,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-09,SURVEY,754136,0.5130316471196495,814681,0.5542198427168086,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-09,SURVEY,444496,0.6675306849121689,353824,0.531362210364915,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-09,SURVEY,35593,0.5215320819962782,40861,0.5987222881591865,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-09,SURVEY,1904955,0.6215118657737565,1538742,0.5020309725764869,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-08,SURVEY,378711,0.6156360846227124,297222,0.4831668167645825,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-08,SURVEY,374580,0.3755910912175577,397644,0.39871734709838885,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-08,SURVEY,595263,0.7676811055914078,478724,0.6173865494632476,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-08,SURVEY,499978,0.6412802569338272,389745,0.4998935427932319,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-08,SURVEY,1350513,0.4524146751791049,1666826,0.5583778485435437,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-08,SURVEY,459503,0.7609983836135511,392275,0.6496598301469322,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-08,SURVEY,72943,0.4307818599514549,85337,0.5039775109698985,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-08,SURVEY,349673,0.45147583442972405,503681,0.650321299503816,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-08,SURVEY,1199850,0.3522089047781056,2043767,0.5999357725479306,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-08,SURVEY,822563,0.6820814952403065,833457,0.6911149623536436,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-08,SURVEY,1134311,0.5212277752019664,1172911,0.5389648791556403,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-08,SURVEY,794981,0.5261656170680292,911163,0.6030617614063187,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-08,SURVEY,1655992,0.6596718276144901,1730727,0.6894428494773789,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-08,SURVEY,1922632,0.6242048225237247,1817039,0.5899228279325872,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-08,SURVEY,804138,0.7598975259374477,507808,0.47987042379696454,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-08,SURVEY,373944,0.7544760851757548,320370,0.646384227070782,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-08,SURVEY,460133,0.7113398077464157,391379,0.6050499803665124,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-08,SURVEY,521908,0.5317989282668348,633590,0.6455974672942049,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-08,SURVEY,755515,0.5139697678848404,841766,0.5726455141636507,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-08,SURVEY,453285,0.6807297399985883,355229,0.5334721969841458,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-08,SURVEY,35909,0.5261623221533547,41157,0.6030594751417645,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-08,SURVEY,1901642,0.6204309642242142,1516882,0.49489891466130553,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-07,SURVEY,370217,0.6018281601029986,299050,0.4861384303767837,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-07,SURVEY,361861,0.36283775924789535,403808,0.4048979853766339,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-07,SURVEY,588927,0.7595098813005866,482063,0.6216926918096889,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-07,SURVEY,500613,0.6420947186964507,379995,0.48738802754035115,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-07,SURVEY,1367747,0.45818797355685964,1640620,0.5495989778642213,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-07,SURVEY,459190,0.7604800137790321,391816,0.6488996647985479,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-07,SURVEY,69551,0.4107496146509417,81128,0.4791202820577935,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-07,SURVEY,345304,0.4458348557993366,500896,0.6467254822720401,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-07,SURVEY,1200494,0.35239794718730433,2055663,0.6034277733240613,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-07,SURVEY,819033,0.6791543666456599,840051,0.6965828053998474,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-07,SURVEY,1117286,0.5134046095332798,1157349,0.531813977297426,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-07,SURVEY,819770,0.5425724487803587,898062,0.5943907419112513,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-07,SURVEY,1661191,0.6617428725421031,1726407,0.6877219581353345,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-07,SURVEY,1925635,0.6251797813728641,1819217,0.5906299409440511,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-07,SURVEY,806861,0.7624707173089881,502376,0.47473727082957307,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-07,SURVEY,372099,0.7507535802628552,314908,0.6353639984343286,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-07,SURVEY,463758,0.7169438544091866,385134,0.5953955606674768,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-07,SURVEY,527060,0.5370485662843221,627565,0.6394582846359439,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-07,SURVEY,723605,0.49226169419576044,853892,0.5808947182236252,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-07,SURVEY,447323,0.6717761882378382,351812,0.5283406494553832,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-07,SURVEY,37028,0.5425586472665466,40565,0.5943851011766085,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-07,SURVEY,1936586,0.6318318165475489,1552482,0.5065137939742267,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-06,SURVEY,362675,0.5895678155388732,301498,0.49011792169115376,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-06,SURVEY,360422,0.3613948750035095,410134,0.4112410609360398,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-06,SURVEY,589693,0.7604977534291801,480179,0.619262990647456,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-06,SURVEY,492975,0.6322980904398863,384538,0.49321495633971907,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-06,SURVEY,1354717,0.4538229928291038,1630091,0.546071818840235,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-06,SURVEY,463643,0.7678547769519192,384445,0.636692303615671,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-06,SURVEY,69551,0.4107496146509417,81128,0.4791202820577935,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-06,SURVEY,344821,0.44521123650922967,499375,0.6447616625199643,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-06,SURVEY,1280894,0.37599889392577973,2044653,0.6001958526326358,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-06,SURVEY,811788,0.67314670469999,809361,0.6711342001393081,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-06,SURVEY,1112279,0.5111038406344185,1188462,0.5461107263987384,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-06,SURVEY,838740,0.5551279208680947,883151,0.584521756971861,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-06,SURVEY,1625840,0.6476606434141848,1724049,0.6867826382778021,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-06,SURVEY,1931179,0.6269797054020447,1806487,0.5864969985033099,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-06,SURVEY,812387,0.7676926987702923,504626,0.47686348477961554,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-06,SURVEY,371198,0.7489357065899434,313590,0.6327047781225662,,,,
YEM,Yemen,Raymah,subnational,646854,2024-03-06,SURVEY,460472,0.711863882730879,392046,0.6060811249524622,,,,
YEM,Yemen,Sa'ada,subnational,981401,2024-03-06,SURVEY,530608,0.5406638061302159,621010,0.6327790576940516,,,,
YEM,Yemen,Sana'a,subnational,1469960,2024-03-06,SURVEY,724262,0.4927086451332009,856848,0.5829056572967972,,,,
YEM,Yemen,Shabwah,subnational,665881,2024-03-06,SURVEY,437357,0.6568095500547395,343005,0.5151145625119203,,,,
YEM,Yemen,Socotra,subnational,68247,2024-03-06,SURVEY,37885,0.5551159757938078,39891,0.5845092091960086,,,,
YEM,Yemen,Taizz,subnational,3065034,2024-03-06,SURVEY,1887622,0.6158567898431143,1526098,0.4979057328564708,,,,
YEM,Yemen,Abyan,subnational,615154,2024-03-05,SURVEY,360662,0.5862954642252184,301720,0.4904788069328981,,,,
YEM,Yemen,Aden,subnational,997308,2024-03-05,SURVEY,364903,0.36588797041636084,406409,0.4075060061686059,,,,
YEM,Yemen,Al Bayda,subnational,775404,2024-03-05,SURVEY,581732,0.750230847403418,483099,0.6230287695188572,,,,
YEM,Yemen,Al Dhale'e,subnational,779656,2024-03-05,SURVEY,505434,0.6482782150076444,384262,0.49286095406179137,,,,
YEM,Yemen,Al Hudaydah,subnational,2985122,2024-03-05,SURVEY,1402195,0.46972787041869646,1620595,0.542890709324443,,,,
YEM,Yemen,Al Jawf,subnational,603816,2024-03-05,SURVEY,467557,0.7743368840838931,392196,0.64952899558806,,,,
YEM,Yemen,Al Maharah,subnational,169327,2024-03-05,SURVEY,68653,0.40544626669107703,72206,0.4264293349554412,,,,
YEM,Yemen,Al Mahwit,subnational,774511,2024-03-05,SURVEY,336179,0.43405322842412825,489286,0.6317353788390352,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3406643,2024-03-05,SURVEY,1250759,0.3671529420605564,2025733,0.5946419980021388,,,,
YEM,Yemen,Amran,subnational,1205960,2024-03-05,SURVEY,811086,0.6725645958406581,810296,0.6719095160701848,,,,
YEM,Yemen,Dhamar,subnational,2176229,2024-03-05,SURVEY,1106941,0.5086509737716022,1203959,0.5532317600767198,,,,
YEM,Yemen,Hadramaut,subnational,1510895,2024-03-05,SURVEY,829442,0.548973952524828,901522,0.5966807753020561,,,,
YEM,Yemen,Hajjah,subnational,2510327,2024-03-05,SURVEY,1622610,0.6463739584524247,1745292,0.6952448824396185,,,,
YEM,Yemen,Ibb,subnational,3080130,2024-03-05,SURVEY,1918240,0.6227789086824257,1773052,0.5756419371909627,,,,
YEM,Yemen,Lahj,subnational,1058219,2024-03-05,SURVEY,806823,0.7624348079178318,518391,0.48987118923398654,,,,
YEM,Yemen,Marib,subnational,495634,2024-03-05,SURVEY,369826,0.7461675349148768,312368,0.6302392491233451,,,,
